Datum,Adress,Kommun,Område,Slutpris/Sistabud,Pris,Boarea,Rum
2025-01-24,Fågelstavägen 12,Stockholm,Bandhagen,Slutpris,2570000,55.5,2.0
2025-01-24,Sörgården 161,Vallentuna,Sörgården,Slutpris,2495000,97.0,4.0
2025-01-24,Slätbaksvägen 30,Stockholm,Årsta,Slutpris,6800000,95.0,3.0
2025-01-24,Rävsnäsvägen 34,Stockholm,Älvsjö,Slutpris,3250000,83.5,3.0
2025-01-24,Finntorpsvägen 10,Nacka,Finntorp,Slutpris,3150000,56.0,2.0
2025-01-24,Lidnersplan 12,Stockholm,Kungsholmen,Slutpris,2650000,23.0,1.0
2025-01-24,Viks Skolväg 7B,Värmdö,Vik,Slutpris,3025000,84.5,3.0
2025-01-24,Vintergatan 17,Sundbyberg,Centrala Sundbyberg,Slutpris,3200000,46.0,2.0
2025-01-24,Edagränd 5,Stockholm,Farsta,Slutpris,2610000,50.0,2.0
2025-01-24,Balders Båge 12L,Norrtälje,Färsna,Slutpris,995000,37.0,1.0
2025-01-24,Wollmar Yxkullsgatan 48B,Stockholm,Södermalm,Slutpris,4350000,39.5,2.0
2025-01-24,Ekebergabacken 6,Stockholm,Sköndal,Slutpris,2005000,63.5,2.0
2025-01-24,Ekedalsvägen 11A,Järfälla,Jakobsberg,Slutpris,1650000,67.0,2.5
2025-01-24,Dalslandsgatan 7,Stockholm,Södermalm,Slutpris,3570000,36.5,1.5
2025-01-24,Lidnersgatan 6,Stockholm,Kungsholmen,Slutpris,3650000,43.0,2.0
2025-01-24,Signe Tillischgatan 15,Solna,Frösunda,Slutpris,3810000,61.0,2.0
2025-01-24,Sleipnervägen 24,Haninge,Handen,Slutpris,2100000,84.0,4.0
2025-01-24,Blommensbergsvägen 188,Stockholm,Aspudden,Slutpris,4050000,58.0,2.0
2025-01-24,Drottninggatan 102B,Stockholm,Norrmalm,Slutpris,9950000,83.0,3.0
2025-01-24,Strålgatan 23,Stockholm,Kungsholmen,Slutpris,2610000,36.0,1.0
2025-01-24,Virkesvägen 66,Haninge,Vendelsö,Slutpris,3300000,91.0,4.0
2025-01-24,Söderbytorpsgatan 6,Haninge,Vendelsö,Slutpris,1750000,42.5,1.0
2025-01-24,Banérgatan 50,Stockholm,Östermalm,Sista bud,4900000,42.0,2.0
2025-01-24,Rindögatan 40,Stockholm,Östermalm,Slutpris,4425000,41.0,2.0
2025-01-24,Älvsborgsgatan 1,Stockholm,Södermalm,Slutpris,3900000,29.0,1.5
2025-01-24,Sicklingsvägen 5,Stockholm,Farsta Stadsdelsområde,Sista bud,3100000,56.0,2.0
2025-01-24,Järva Skjutbaneväg 62,Solna,Järvastaden,Slutpris,5300000,86.0,4.0
2025-01-24,Tallrisvägen 2,Upplands-Bro,Kungsängen Centrum,Slutpris,2795000,59.0,2.0
2025-01-24,Vitalisvägen 12,Stockholm,Kungsholmen,Slutpris,2350000,31.0,1.0
2025-01-24,Ekgränd 1,Nacka,Ekudden,Slutpris,4100000,64.0,2.0
2025-01-24,Sorögatan 47,Stockholm,Kista,Slutpris,2300000,81.5,3.0
2025-01-24,Kabelverksgatan 50,Stockholm,Älvsjö Centrum,Slutpris,2700000,39.0,2.0
2025-01-24,Granitvägen 19A,Tyresö,Centrala Tyresö,Slutpris,1840000,78.0,3.0
2025-01-24,Mörbyhöjden 7,Danderyd,Mörbyskogen,Slutpris,2300000,36.4,1.0
2025-01-24,Trollesundsvägen 19,Stockholm,Bandhagen,Slutpris,2640000,60.5,2.0
2025-01-24,Morupsgränd 11,Stockholm,Östbergahöjden,Slutpris,2150000,71.0,3.0
2025-01-24,Jakobsdalsvägen 29,Nacka,Nacka Strand,Slutpris,4650000,71.0,3.0
2025-01-24,Johan Enbergs väg 9,Solna,Västra Skogen,Slutpris,5800000,78.0,3.0
2025-01-24,Tonvalsslingan 15,Stockholm,Telefonplan,Slutpris,2250000,27.0,2.0
2025-01-24,Vintergaloppsgatan 5,Täby,Täby Park,Slutpris,3300000,72.0,3.0
2025-01-24,Råcksta Gårdsväg 28,Stockholm,Parkstad,Slutpris,3150000,75.0,3.0
2025-01-24,Bruksparken 10,Nykvarn,Centrum,Slutpris,1795000,41.0,2.0
2025-01-24,Bergtallsvägen 20,Stockholm,Älvsjö,Slutpris,3995000,66.5,3.0
2025-01-24,Maskinistgatan 9,Stockholm,Gröndal,Slutpris,2390000,23.5,1.0
2025-01-24,Bergaparksvägen 48,Österåker,Centrum,Slutpris,2300000,77.0,3.0
2025-01-24,Motionsvägen 2,Lidingö,Sticklingehöjden,Slutpris,5250000,78.6,4.0
2025-01-24,Mjölnarvägen 20B,Nacka,Kvarnholmen,Slutpris,12350000,120.5,4.0
2025-01-24,Tegelbruksvägen 14,Stockholm,Midsommarkransen,Slutpris,3050000,41.0,2.0
2025-01-24,Loftvägen 8,Huddinge,Skogås,Slutpris,1800000,78.0,3.0
2025-01-24,Eknäsvägen 1,Stockholm,Kungsholmen,Slutpris,2925000,26.3,1.0
2025-01-24,Bergakungsvägen 18,Huddinge,Snättringe,Slutpris,3250000,103.5,4.0
2025-01-24,Lostigen 20,Solna,Bergshamra,Slutpris,3350000,61.0,2.0
2025-01-24,Källtorpsvägen 39,Haninge,Vendelsö,Slutpris,2500000,62.0,2.5
2025-01-24,Gästrikegatan 9B,Stockholm,Vasastan,Slutpris,10600000,63.0,4.0
2025-01-24,Rättaregatan 1C,Södertälje,Glasberga,Slutpris,1650000,55.0,2.0
2025-01-24,Götgatan 128,Stockholm,Södermalm,Slutpris,7500000,79.0,3.0
2025-01-24,Alströmergatan 32U,Stockholm,Kungsholmen,Slutpris,2695000,25.0,1.0
2025-01-24,Oxelvägen 51,Nacka,Stensö,Slutpris,1900000,90.0,3.0
2025-01-24,Primusgatan 84,Stockholm,Lilla Essingen,Slutpris,10850000,100.5,4.0
2025-01-24,Dalarövägen 19,Huddinge,Trångsund,Slutpris,3000000,90.5,4.0
2025-01-24,Kevingeringen 29,Danderyd,Nora,Slutpris,2275000,29.2,1.0
2025-01-24,Radarvägen 22,Täby,Hägernäs,Slutpris,2300000,59.5,2.0
2025-01-24,Fabrikörvägen 10E,Nacka,Nacka Strand,Slutpris,8300000,83.0,3.0
2025-01-24,Månadsvägen 25,Järfälla,Jakobsberg,Slutpris,1900000,64.0,3.0
2025-01-24,Spångavägen 42,Stockholm,Riksby,Slutpris,2400000,56.0,2.0
2025-01-24,Smedjevägen 9,Sollentuna,Häggvik,Slutpris,4900000,122.0,5.0
2025-01-24,Kammakargatan 43,Stockholm,Vasastan,Slutpris,8325000,64.0,2.5
2025-01-24,Glasmålarvägen 2,Stockholm,Enskede,Slutpris,2810000,42.0,1.5
2025-01-24,Heliosgatan 16A,Stockholm,Hammarby Sjöstad,Slutpris,4180000,56.0,2.5
2025-01-24,Ulvsättragränd 1,Järfälla,Kallhäll,Slutpris,3400000,93.5,4.0
2025-01-24,Kolsnarsvägen 14,Stockholm,Årsta,Slutpris,2950000,48.5,2.0
2025-01-24,Tallsätravägen 15A,Salem,Rönninge,Slutpris,3510000,78.5,3.0
2025-01-24,Ängsnäsvägen 11C,Huddinge,Centrala Huddinge,Slutpris,2050000,55.9,2.0
2025-01-24,Sörgården 161,Vallentuna,Centrum,Slutpris,2495000,97.0,4.0
2025-01-24,Mjölnarvägen 18,Nacka,Sicklaön,Slutpris,4600000,75.5,2.0
2025-01-24,Inteckningsvägen 17G,Stockholm,Hägerstensåsen,Slutpris,4600000,77.0,4.0
2025-01-24,Östra Gräsvägen 5,Nacka,Ektorp,Slutpris,3600000,64.0,2.5
2025-01-24,Myrstuguvägen 173,Huddinge,Vårby,Slutpris,1600000,72.0,2.0
2025-01-24,Gustafsvägen 5,Norrtälje,Hallstavik,Slutpris,615000,40.0,1.5
2025-01-24,Lövkojsgränd 11,Stockholm,Hässelby Villastad,Slutpris,2300000,54.0,2.0
2025-01-24,Torsvikssvängen 29,Lidingö,Torsvik,Slutpris,4000000,55.0,2.0
2025-01-24,Skebokvarnsvägen 207,Stockholm,Högdalen,Slutpris,2100000,39.0,1.0
2025-01-24,Veckovägen 9,Järfälla,Jakobsberg,Slutpris,2950000,111.0,5.0
2025-01-24,Gustavsbergs Allé 28,Värmdö,Porslinskvarteren,Slutpris,2495000,46.0,2.0
2025-01-24,Timvinkelvägen 38,Haninge,Vega,Slutpris,2875000,73.0,3.0
2025-01-24,Pilotvägen 7,Järfälla,Barkarby,Slutpris,1860000,59.0,2.0
2025-01-24,Närkesgatan 4,Stockholm,Nytorget,Slutpris,5995000,58.0,2.0
2025-01-24,Tunnlandsvägen 93,Stockholm,Bromma,Slutpris,10200000,136.5,4.0
2025-01-24,Olshammarsgatan 83,Stockholm,Ormkärr,Slutpris,1995000,57.0,2.0
2025-01-24,Wallingatan 16,Stockholm,Vasastan,Slutpris,5875000,48.0,2.0
2025-01-24,Bridgevägen 10,Huddinge,Trångsund,Slutpris,1695000,65.0,2.0
2025-01-24,Erstagatan 16,Stockholm,Södermalm,Slutpris,3320000,30.0,1.0
2025-01-24,Krukmakargatan 31A,Stockholm,Maria,Slutpris,4800000,46.0,2.0
2025-01-24,Regnstigen 8,Solna,Rudviken,Slutpris,2715000,36.5,2.0
2025-01-24,Nioörtsvägen 28A,Stockholm,Midsommarkransen,Slutpris,3650000,62.4,2.0
2025-01-24,Herserudsvägen 2B,Lidingö,Herserud,Slutpris,4845000,77.0,3.0
2025-01-24,Klas Klättermus gata 7,Stockholm,Bromma,Slutpris,7750000,119.0,5.0
2025-01-24,Nybohovsgränd 24,Stockholm,Liljeholmen,Slutpris,5550000,87.0,4.5
2025-01-24,Taxgatan 2,Stockholm,Norra Djurgårdsstaden,Slutpris,5750000,50.0,2.0
2025-01-24,Arvid Mörnes väg 38,Stockholm,Blackeberg,Slutpris,2200000,59.0,2.0
2025-01-24,Bollmorabacken 17,Tyresö,Centrala Tyresö,Slutpris,1820000,35.0,1.0
2025-01-24,Torggatan 8F,Nynäshamn,Centrala,Slutpris,3000000,134.0,4.0
2025-01-24,Fabriksvägen 8,Järfälla,Bolinder Strand,Slutpris,3525000,55.0,2.0
2025-01-24,Grevgatan 51,Stockholm,Östermalm,Slutpris,4500000,35.0,1.5
2025-01-24,Ola Hanssonsgatan 4,Stockholm,Kungsholmen,Slutpris,4500000,50.0,2.0
2025-01-24,Tavastgatan 26B,Stockholm,Mariaberget,Slutpris,9000000,87.0,3.0
2025-01-24,Drottningholmsvägen 72,Stockholm,Thorildsplan,Slutpris,5750000,67.0,2.5
2025-01-24,Sollentunavägen 142,Sollentuna,Sollentuna Centrum,Slutpris,4595000,96.0,3.0
2025-01-24,Virkesvägen 19A,Stockholm,Hammarby Sjöstad,Slutpris,4150000,49.0,2.0
2025-01-24,Höstvägen 4B,Upplands Väsby,Bollstanäs,Slutpris,1450000,44.0,1.0
2025-01-24,Russinvägen 2,Stockholm,Hökarängen,Slutpris,3410000,75.0,3.0
2025-01-24,Vega Allé 100,Haninge,Vega,Slutpris,3875000,93.0,4.0
2025-01-24,Stallgatan 16B,Upplands Väsby,Centrum,Slutpris,1685000,66.0,2.0
2025-01-24,Vickervägen 1,Botkyrka,Hallunda,Slutpris,1800000,78.5,3.0
2025-01-24,Järvstigen 7,Solna,Bergshamra,Slutpris,2450000,32.0,1.0
2025-01-24,Kopparvägen 30,Järfälla,Kallhäll,Slutpris,1600000,58.0,2.0
2025-01-24,Sandfjärdsgatan 120,Stockholm,Årsta,Slutpris,3700000,75.5,3.0
2025-01-24,Silverdalsvägen 33,Sollentuna,Silverdal,Slutpris,2250000,46.0,2.0
2025-01-24,Kummelbyvägen 1J,Sollentuna,Helenelund,Slutpris,2200000,58.0,2.0
2025-01-24,Bergmossevägen 23,Värmdö,Holmviksskogen,Slutpris,3150000,93.5,3.0
2025-01-24,Möregatan 4,Stockholm,Södermalm,Slutpris,4800000,49.0,2.0
2025-01-24,David Bagares gata 12A,Stockholm,Vasastan,Slutpris,8450000,88.0,3.0
2025-01-24,Thunströms väg 12,Nacka,Kvarnholmen,Slutpris,5350000,77.0,4.0
2025-01-24,Bäverdammsgränd 82,Stockholm,Rågsved,Sista bud,1850000,60.0,2.0
2025-01-24,Bandhagsplan 11,Stockholm,Bandhagen,Slutpris,1500000,22.0,1.0
2025-01-24,Steningevägen 5,Stockholm,Årsta,Slutpris,4920000,62.0,2.5
2025-01-24,Solnavägen 13A,Solna,Hagastaden,Slutpris,2700000,34.0,1.0
2025-01-24,Sankt Eriksgatan 39,Stockholm,Kungsholmen,Sista bud,3595000,36.0,2.0
2025-01-24,Brogatan 11,Sundbyberg,Brotorp,Slutpris,4100000,94.0,4.0
2025-01-24,Huvudfabriksgatan 8,Stockholm,Telefonplan,Slutpris,5250000,70.0,3.0
2025-01-23,Perrongvägen 31,Täby,Täby kommun,Slutpris,5750000,98.0,4.0
2025-01-23,Gaffelseglet 15,Haninge,Vega,Slutpris,1865000,33.0,1.0
2025-01-23,Torsplan 8,Stockholm,Vasastan,Slutpris,6950000,63.0,2.0
2025-01-23,Torsplan 8,Stockholm,Vasastan,Slutpris,6950000,63.0,2.0
2025-01-23,Alphyddevägen 43,Nacka,Alphyddan,Slutpris,2950000,44.2,2.0
2025-01-23,Garvargatan 22,Stockholm,Kungsholmen,Slutpris,4500000,45.0,1.0
2025-01-23,Lindhagensterrassen 9,Stockholm,Kungsholmen,Slutpris,5000000,59.5,2.0
2025-01-23,Vantörsvägen 283,Stockholm,Fruängen,Slutpris,5000000,93.5,4.0
2025-01-23,Vitalisvägen 12,Stockholm,Kungsholmen,Slutpris,3050000,39.0,1.0
2025-01-23,Vanadisvägen 28,Stockholm,Vasastan,Slutpris,13150000,106.0,3.0
2025-01-23,Dalbyvägen 20A,Norrtälje,Färsna,Slutpris,1950000,68.0,3.0
2025-01-23,Rindögatan 25,Stockholm,Gärdet,Slutpris,3225000,24.0,1.0
2025-01-23,Rindögatan 19,Stockholm,Östermalm,Slutpris,3950000,34.0,2.0
2025-01-23,Rosengatan 8,Sundbyberg,Centrala Sundbyberg,Slutpris,8050000,108.0,4.0
2025-01-23,Götgatan 92B,Stockholm,Södermalm Katarina,Slutpris,4000000,38.0,1.0
2025-01-23,Storseglet 19,Haninge,Vega,Slutpris,2400000,56.0,2.0
2025-01-23,Luntmakargatan 63,Stockholm,Vasastan,Slutpris,3200000,29.0,1.0
2025-01-23,Sturevägen 50B,Sollentuna,Rotebro,Slutpris,1800000,69.0,2.0
2025-01-23,Skrinvägen 1,Stockholm,Gubbängen,Slutpris,2520000,55.0,2.0
2025-01-23,Ängskärsgatan 6,Stockholm,Gärdet,Slutpris,4000000,38.0,2.0
2025-01-23,Mårdstigen 5,Solna,Bergshamra,Slutpris,2450000,38.5,2.0
2025-01-23,Mårdstigen 16,Solna,Bergshamra,Slutpris,4000000,75.0,3.0
2025-01-23,Becksjudarvägen 43,Nacka,Finntorp,Slutpris,3495000,72.0,3.0
2025-01-23,Rödabergsgatan 12,Stockholm,Vasastan,Slutpris,12700000,154.0,3.0
2025-01-23,Mårdstigen 2,Solna,Bergshamra,Slutpris,3600000,75.0,3.0
2025-01-23,Siljansvägen 15,Stockholm,Enskede-Årsta-Vantör,Slutpris,3335000,56.5,2.0
2025-01-23,Tätorpsvägen 11,Stockholm,Skarpnäcks Gård,Slutpris,3200000,73.0,3.0
2025-01-23,Skogalundsklippan 13,Nacka,Skogalundsklippan,Slutpris,2550000,59.5,2.5
2025-01-23,Kallhällsleden 12,Järfälla,Kallhäll,Slutpris,2540000,95.5,4.0
2025-01-23,Källängsvägen 7,Lidingö,Näset,Slutpris,3200000,60.0,2.0
2025-01-23,Postiljonsvägen 31,Stockholm,Farsta Stadsdelsområde,Slutpris,3475000,53.0,2.0
2025-01-23,Björnsonsgatan 116,Stockholm,Bromma,Slutpris,2780000,59.0,2.0
2025-01-23,Åsögatan 96,Stockholm,Södermalm,Slutpris,3500000,32.0,1.0
2025-01-23,Götgatan 94,Stockholm,Södermalm Katarina,Slutpris,7310000,68.5,4.0
2025-01-23,Åkeshovsvägen 36,Stockholm,Åkeslund,Slutpris,4175000,85.0,3.0
2025-01-23,Bagarfruvägen 87,Stockholm,Sköndal,Slutpris,3650000,81.5,4.0
2025-01-23,Dalagatan 45,Stockholm,Vasastan,Slutpris,2350000,15.0,1.0
2025-01-23,Järnvägsallén 1A,Täby,Viggbyholm,Slutpris,2550000,58.0,2.0
2025-01-23,Simpbylevägen 10A,Norrtälje,Gransäter,Slutpris,2050000,75.2,3.0
2025-01-23,Huvudstagatan 27,Solna,Gamla Huvudsta,Slutpris,3495000,72.0,2.0
2025-01-23,Nämndemansgatan 9,Solna,Frösunda,Slutpris,4595000,82.0,3.0
2025-01-23,Fridhemsgatan 70A,Stockholm,Fridhemsplan,Slutpris,7800000,68.0,3.0
2025-01-23,Sjöviksvägen 140,Stockholm,Liljeholmskajen,Slutpris,4800000,52.0,2.0
2025-01-23,Gustav III:s Boulevard 81,Solna,Frösunda,Slutpris,6325000,97.0,4.0
2025-01-23,Skulptörvägen 9,Stockholm,Johanneshov,Slutpris,4450000,61.0,3.0
2025-01-23,Sveavägen 97,Stockholm,Vasastan,Slutpris,3450000,27.0,1.0
2025-01-23,Sparbanksvägen 66,Stockholm,Hägerstensåsen,Slutpris,3600000,56.0,3.0
2025-01-23,Munkhättevägen 25B,Botkyrka,Tumba,Slutpris,2350000,87.0,3.0
2025-01-23,Bergsgatan 35,Stockholm,Kungsholmen,Slutpris,4820000,53.0,1.0
2025-01-23,Brännkyrkagatan 44,Stockholm,Södermalm,Slutpris,6660000,70.0,2.0
2025-01-23,Gröndalsvägen 179,Stockholm,Gröndal,Slutpris,5850000,68.0,2.0
2025-01-23,Vingavägen 3,Stockholm,Blåsut,Slutpris,2900000,42.0,2.0
2025-01-23,Elsa Borgs gata 56,Stockholm,Fruängen,Slutpris,1670000,26.0,1.0
2025-01-23,Hallonvägen 58,Upplands-Bro,Tibble,Slutpris,1360000,67.0,2.0
2025-01-23,Skillinggränd 5,Stockholm,Kungsholmen,Slutpris,4200000,36.0,2.0
2025-01-23,Torsgatan 43,Stockholm,Vasastan,Slutpris,17950000,133.0,4.0
2025-01-23,Solberga Hagväg 15,Stockholm,Älvsjö Centrum,Slutpris,4005000,89.0,4.0
2025-01-23,Roslagsgatan 19A,Stockholm,Vasastan,Slutpris,5400000,47.0,2.0
2025-01-23,Ibsengatan 62,Stockholm,Bromma,Slutpris,3550000,71.0,3.0
2025-01-23,Ankdammsgatan 36,Solna,Skytteholm,Slutpris,3305000,57.0,2.0
2025-01-23,Fatburs Kvarngata 2,Stockholm,Stockholm Södermalm,Slutpris,6700000,82.0,4.0
2025-01-23,Slussbrovägen 47,Österåker,Åkersberga,Slutpris,1940000,52.5,2.0
2025-01-23,Kirunagatan 74,Stockholm,Vällingby Centrum,Slutpris,1525000,26.0,1.0
2025-01-23,Hägerstensvägen 129,Stockholm,Aspudden,Slutpris,8800000,84.0,3.0
2025-01-23,Blanchegatan 14,Stockholm,Östermalm,Slutpris,2950000,24.0,1.0
2025-01-23,Solgatan 28,Solna,Rudviken,Slutpris,5360000,88.0,4.0
2025-01-23,Astrakangatan 62,Stockholm,Hässelby,Slutpris,2150000,79.0,3.0
2025-01-23,Vikingagatan 27,Stockholm,Vasastan,Slutpris,4075000,37.0,1.0
2025-01-23,Bordsvägen 50,Stockholm,Enskede,Slutpris,3750000,68.0,3.0
2025-01-23,Dalagatan 108,Stockholm,Vasastan,Slutpris,15600000,141.0,6.0
2025-01-23,Strandliden 49,Stockholm,Hässelby Strand,Slutpris,4600000,73.0,3.5
2025-01-23,Lumaparksvägen 1,Stockholm,Hammarby Sjöstad,Sista bud,3600000,49.0,2.0
2025-01-23,Synålsvägen 8,Stockholm,Bromma,Slutpris,2910000,44.0,2.0
2025-01-23,Engelbrektsvägen 26B,Järfälla,Jakobsberg,Slutpris,2750000,113.0,4.0
2025-01-23,Herrgårdsvägen 29,Upplands Väsby,Centrum,Slutpris,910000,27.0,1.0
2025-01-23,Högalidsgatan 34D,Stockholm,Södermalm,Sista bud,2690000,20.0,1.0
2025-01-23,Bergshamra Allé 175,Solna,Bergshamra,Slutpris,3800000,62.5,2.0
2025-01-23,Redargatan 11,Stockholm,Hammarby Sjöstad,Slutpris,7000000,88.0,4.0
2025-01-23,Heleneborgsgatan 7B,Stockholm,Södermalm Högalid,Slutpris,11000000,82.0,4.0
2025-01-23,Körsbärsvägen 12,Stockholm,Ruddammen,Slutpris,5495000,64.0,2.0
2025-01-23,Nina Einhorns gata 8,Stockholm,Vasastan,Slutpris,7120000,71.0,3.0
2025-01-23,Vadmalsvägen 9,Stockholm,Bromma,Slutpris,2810000,53.5,2.0
2025-01-23,Lavettvägen 41,Sundbyberg,Rissne,Slutpris,3050000,82.5,3.0
2025-01-23,Hälsingegatan 8A,Stockholm,Vasastan,Slutpris,5150000,30.2,2.0
2025-01-23,Nämndemansgatan 11,Solna,Frösunda,Slutpris,5100000,82.0,3.0
2025-01-23,Skolrådsvägen 54,Haninge,Vendelsömalm,Slutpris,2400000,55.0,3.0
2025-01-23,Vingårdsgatan 6,Stockholm,Liljeholmskajen,Slutpris,5100000,65.0,3.0
2025-01-23,Igeldammsgatan 22B,Stockholm,Kungsholmen,Slutpris,6100000,45.0,2.0
2025-01-23,Björketorpsvägen 11,Stockholm,Norra Ängby,Slutpris,1515000,28.0,1.0
2025-01-23,Färgargårdstorget 2,Stockholm,Södermalm,Slutpris,7400000,87.0,3.0
2025-01-23,Optikvägen 11,Lidingö,Dalénum,Slutpris,13600000,132.0,6.0
2025-01-23,Älvsåkersgränd 7,Stockholm,Östbergahöjden,Slutpris,1875000,71.0,2.0
2025-01-23,Galonvägen 46,Stockholm,Bromma,Slutpris,2500000,41.0,2.0
2025-01-23,Melodislingan 26,Stockholm,Östermalm,Slutpris,21600000,138.0,6.0
2025-01-23,Pingstvägen 8,Stockholm,Midsommarkransen,Slutpris,2685000,35.0,1.0
2025-01-23,Strömstarevägen 1,Värmdö,Ösbydalen,Slutpris,2700000,86.0,3.0
2025-01-23,Månadsvägen 31,Järfälla,Jakobsberg,Slutpris,1595000,64.0,3.0
2025-01-23,Lojovägen 21,Lidingö,Rudboda,Slutpris,2900000,62.9,2.0
2025-01-23,Prästgårdsgränd 9,Stockholm,Älvsjö,Slutpris,3610000,77.0,3.0
2025-01-23,Vallavägen 139,Haninge,Södra Handen Valla,Slutpris,1950000,118.0,5.0
2025-01-23,Harpsundsvägen 125,Stockholm,Bandhagen,Slutpris,1950000,37.0,1.0
2025-01-23,Backvägen 3,Solna,Råsunda,Slutpris,11100000,161.0,8.0
2025-01-23,Bordsvägen 55,Stockholm,Gubbängen,Slutpris,3900000,68.0,3.0
2025-01-23,Nockeby Backe 4,Stockholm,Bromma,Slutpris,8350000,117.0,3.0
2025-01-23,Norr Mälarstrand 94,Stockholm,Kungsholmen,Slutpris,3220000,26.5,1.0
2025-01-23,Breitenfeldsgatan 8,Stockholm,Östermalm,Slutpris,7900000,58.0,nan
2025-01-23,Essinge Brogata 19,Stockholm,Lilla Essingen,Slutpris,2750000,31.0,1.0
2025-01-23,Torsgatan 40,Stockholm,Vasastan,Slutpris,13350000,113.0,4.0
2025-01-23,Krukmakargatan 50A,Stockholm,Södermalm Maria,Slutpris,4510000,42.0,2.0
2025-01-23,Drejargatan 4,Stockholm,Birkastan,Slutpris,4700000,41.0,1.5
2025-01-23,Optikvägen 8B,Lidingö,Dalénum,Slutpris,7700000,81.0,3.0
2025-01-23,Ottsjövägen 12,Stockholm,Årsta,Slutpris,4800000,86.0,4.0
2025-01-23,Garvis Carlssons gata 20,Solna,Råsunda,Slutpris,4400000,65.0,3.0
2025-01-23,Krukmakargatan 33B,Stockholm,Högalid,Slutpris,6810000,72.0,3.0
2025-01-23,Östhammarsgatan 70B,Stockholm,Gärdet,Slutpris,8050000,69.0,3.0
2025-01-23,Pilgatan 19A,Stockholm,Kungsholmen,Slutpris,7000000,55.0,2.0
2025-01-23,Gröndalsvägen 39,Stockholm,Gröndal,Slutpris,5370000,52.0,2.0
2025-01-23,Lagmansvägen 13,Huddinge,Centrala Huddinge,Slutpris,4270000,88.4,4.0
2025-01-23,Birger Jarlsgatan 113A,Stockholm,Vasastan,Slutpris,16100000,152.0,4.0
2025-01-23,Tengdahlsgatan 43,Stockholm,Södermalm,Slutpris,6100000,70.0,3.0
2025-01-23,Krysshammarvägen 26,Solna,Gamla Huvudsta,Slutpris,3350000,81.6,3.0
2025-01-23,Legendvägen 21,Järfälla,Kallhäll,Slutpris,1400000,40.5,1.0
2025-01-23,Fyrskeppsvägen 100,Stockholm,Kärrtorp,Slutpris,3700000,72.0,3.0
2025-01-23,Majrovägen 21,Stockholm,Enskede,Slutpris,2345000,49.5,2.0
2025-01-23,Centralvägen 19,Upplands Väsby,Centrala Väsby,Slutpris,2600000,81.0,3.0
2025-01-23,Kokillbacken 6,Upplands-Bro,Kungsängen,Slutpris,3500000,82.5,3.0
2025-01-23,Lundagatan 52,Stockholm,Högalid,Slutpris,3080000,25.0,1.0
2025-01-23,Ågesta Broväg 57,Stockholm,Farsta,Slutpris,3111000,63.0,3.0
2025-01-23,Grandalsvägen 39,Österåker,Skånsta,Slutpris,2225000,72.0,3.0
2025-01-23,Lillåkersvägen 26,Lidingö,Gångsätra,Slutpris,4095000,91.0,4.0
2025-01-23,Gamla Bromstensvägen 131C,Stockholm,Spånga Sundby,Slutpris,3450000,75.0,3.0
2025-01-23,Alströmergatan 49,Stockholm,Kungsholmen,Slutpris,3700000,32.0,2.0
2025-01-23,Råsundavägen 154,Solna,Råsunda,Slutpris,5400000,85.0,4.0
2025-01-23,Rindögatan 26,Stockholm,Gärdet,Slutpris,3400000,34.0,2.0
2025-01-23,Siklöjevägen 20,Tyresö,Tyresö Centrum,Slutpris,2695000,106.0,4.0
2025-01-23,Redargatan 3,Stockholm,Hammarby Sjöstad,Slutpris,3700000,45.5,2.0
2025-01-23,Olov Hartmans väg 68,Sigtuna,Aludden,Slutpris,2700000,57.0,2.0
2025-01-23,Nyängsvägen 8,Botkyrka,Tullinge,Slutpris,2600000,65.5,2.0
2025-01-23,Tvärvägen 1,Solna,Råsunda,Slutpris,3950000,58.0,2.0
2025-01-23,Ringvägen 130,Haninge,Västerhaninge,Slutpris,920000,38.0,1.0
2025-01-23,Surbrunnsgatan 31C,Stockholm,Vasastan,Slutpris,5415000,55.5,2.0
2025-01-23,Rabattvägen 40,Stockholm,Johannelunds Trädgårdsstad,Slutpris,1700000,34.0,2.0
2025-01-23,Dianavägen 11A,Stockholm,Hjorthagen,Slutpris,2700000,27.0,1.0
2025-01-23,Blekingegatan 4,Stockholm,Södermalm,Slutpris,5350000,50.0,2.0
2025-01-23,Harpsundsvägen 131,Stockholm,Högdalen,Slutpris,2790000,78.5,3.0
2025-01-23,Wargentinsgatan 5D,Stockholm,Kungsholmen,Slutpris,4650000,42.0,2.0
2025-01-23,Motalavägen 17,Stockholm,Hjorthagen,Slutpris,6000000,80.0,5.0
2025-01-23,Tegeluddsvägen 30,Stockholm,Gärdet,Slutpris,4500000,54.0,2.0
2025-01-23,Vigelsjövägen 3B,Norrtälje,Centrum,Slutpris,1600000,76.3,3.0
2025-01-23,Fridhemsgatan 14,Stockholm,Kungsholmen,Slutpris,6430000,60.0,2.0
2025-01-23,Skebokvarnsvägen 277,Stockholm,Högdalen,Slutpris,2850000,75.0,3.0
2025-01-23,Forshagagatan 16,Stockholm,Farsta,Slutpris,3895000,116.0,5.0
2025-01-23,Ferdinand Bobergs väg 15,Nacka,Boo,Slutpris,5250000,71.0,3.0
2025-01-23,Vega Allé 128,Haninge,Vega,Slutpris,2425000,55.0,2.0
